DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W33,51,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W34,53,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W35,48,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W36,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W37,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W38,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W39,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W40,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W41,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W42,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W43,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W44,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W45,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W46,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W47,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W48,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W49,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W50,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W51,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2008-W52,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W01,91,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W02,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W03,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W04,87,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W05,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W06,84,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W07,88,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W08,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W09,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W10,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W11,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W12,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W13,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W14,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W15,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W16,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W17,50,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W18,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W19,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W20,46,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W21,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W22,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W23,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W24,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W25,45,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W26,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W27,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W28,46,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W29,51,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W30,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W31,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W32,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W33,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W34,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W35,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W36,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W37,53,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W38,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W39,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W40,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W41,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W42,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W43,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W44,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W45,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W46,43,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W47,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W48,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W49,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W50,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W51,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W52,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2009-W53,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W01,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W02,84,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W03,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W04,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W05,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W06,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W07,74,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W08,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W09,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W10,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W11,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W12,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W13,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W14,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W15,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W16,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W17,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W18,44,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W19,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W20,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W21,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W22,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W23,50,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W24,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W25,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W26,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W27,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W28,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W29,53,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W30,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W31,53,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W32,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W33,51,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W34,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W35,48,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W36,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W37,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W38,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W39,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W40,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W41,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W42,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W43,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W44,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W45,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W46,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W47,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W48,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W49,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W50,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W51,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2010-W52,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W01,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W02,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W03,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W04,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W05,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W06,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W07,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W08,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W09,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W10,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W11,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W12,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W13,78,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W14,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W15,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W16,74,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W17,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W18,45,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W19,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W20,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W21,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W22,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W23,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W24,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W25,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W26,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W27,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W28,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W29,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W30,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W31,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W32,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W33,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W34,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W35,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W36,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W37,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W38,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W39,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W40,49,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W41,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W42,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W43,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W44,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W45,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W46,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W47,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W48,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W49,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W50,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W51,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2011-W52,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W01,81,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W02,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W03,95,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W04,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W05,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W06,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W07,86,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W08,86,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W09,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W10,92,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W11,81,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W12,49,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W13,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W14,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W15,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W16,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W17,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W18,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W19,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W20,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W21,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W22,55,,
